1 300 0.002760367
10 300 0.0025972022
11 300 0.0031404588
12 300 0.0024301589
2 300 0.0027743812
3 300 0.0028057095
4 300 0.0026828569
5 300 0.0024430556
6 300 0.0027298074
7 300 0.0027524569
8 300 0.0033950783
9 300 0.002849017
